ROW_ID,Cluster,Anomaly Type,Top Deviating Features,Justification,Business Implication
169548.0,cluster_1,Tipe B - Rare but Valid,INST_SEVERE_LATE_RATIO=6.21 (37.9x dari median) | EXT_SOURCE_2=-2.40 (24.3x dari median) | INST_DPD_MEAN=1.40 (13.3x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (9.3x dari median) | INST_LATE_RATIO=3.80 (7.1x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
169763.0,cluster_4,Tipe B - Rare but Valid,EXT_SOURCE_1=-0.59 (45.0x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | BUREAU_ACTIVE_RATIO=1.25 (22.2x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | CREDIT_TERM_MONTHS=0.88 (12.7x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
169818.0,cluster_2,Tipe B - Rare but Valid,POS_MONTHS_COUNT=0.97 (24.8x dari median) | OWN_CAR_AGE=6.79 (15.9x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=0.64 (8.9x dari median) | BUREAU_COUNT=1.36 (8.6x dari median) | CREDIT_TERM_MONTHS=0.21 (4.9x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
169860.0,cluster_2,Tipe A - Data Error,CC_SK_DPD_MEAN=2.78 (56.9x dari median) | INST_DPD_MAX=4.75 (46.6x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | CREDIT_TERM_MONTHS=1.69 (33.2x dari median) | INST_DPD_MEAN=1.86 (20.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
170233.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-1.73 (809.8x dari median) | BUREAU_BB_DPD_RATIO_MEAN=26.43 (136.9x dari median) | INST_SEVERE_LATE_RATIO=7.05 (42.9x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
170328.0,cluster_4,Tipe B - Rare but Valid,BUREAU_BB_SEVERE_DPD_MEAN=2.46 (49.1x dari median) | BUREAU_BB_DPD_RATIO_MEAN=6.59 (34.9x dari median) | PREV_APPROVAL_RATE=-1.74 (32.2x dari median) | EXT_SOURCE_3=-1.62 (15.6x dari median) | BUREAU_ACTIVE_RATIO=0.86 (15.5x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
170339.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-0.64 (296.3x dari median) | PREV_REFUSED_COUNT=4.00 (38.0x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | CREDIT_TERM_MONTHS=-1.07 (19.5x dari median) | BUREAU_ACTIVE_RATIO=0.73 (13.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
170394.0,cluster_4,Tipe B - Rare but Valid,PREV_APPROVAL_RATE=-1.24 (22.7x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | ANNUITY_TO_INCOME=1.37 (16.0x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (10.5x dari median) | YEARS_BIRTH=-1.21 (10.5x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
171154.0,cluster_2,Tipe A - Data Error,BUREAU_BB_SEVERE_DPD_MEAN=7.59 (149.3x dari median) | BUREAU_BB_DPD_RATIO_MEAN=8.85 (46.5x dari median) | POS_MONTHS_COUNT=-1.13 (31.3x dari median) | EXT_SOURCE_3=-2.14 (20.2x dari median) | BUREAU_ACTIVE_RATIO=0.99 (17.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
171381.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-2.31 (1077.2x dari median) | BUREAU_BB_SEVERE_DPD_MEAN=3.23 (64.0x dari median) | BUREAU_BB_DPD_RATIO_MEAN=4.79 (25.7x dari median) | INST_SEVERE_LATE_RATIO=3.19 (19.9x dari median) | CREDIT_TERM_MONTHS=-1.07 (19.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
171981.0,cluster_1,Tipe A - Data Error,EXT_SOURCE_1=2.04 (150.6x dari median) | EXT_SOURCE_3=1.40 (11.6x dari median) | EXT_SOURCE_2=1.17 (10.4x dari median) | BUREAU_DAYS_CREDIT_MEAN=-0.97 (7.9x dari median) | YEARS_EMPLOYED=1.80 (5.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
172356.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-2.27 (1061.5x dari median) | PREV_REFUSED_COUNT=5.12 (48.9x dari median) | CREDIT_TERM_MONTHS=2.15 (42.1x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | YEARS_EMPLOYED=4.18 (29.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
172683.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-1.37 (102.5x dari median) | INST_SEVERE_LATE_RATIO=5.00 (30.7x dari median) | POS_MONTHS_COUNT=-0.81 (22.7x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (20.8x dari median) | YEARS_BIRTH=0.53 (17.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
172726.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_1=2.03 (149.5x dari median) | EXT_SOURCE_3=0.32 (148.6x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | PREV_REFUSED_COUNT=3.45 (32.6x dari median) | OWN_CAR_AGE=6.68 (15.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
172970.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=0.88 (64.6x dari median) | EXT_SOURCE_3=-2.94 (27.5x dari median) | POS_SK_DPD_MEAN=3.92 (18.9x dari median) | BUREAU_BB_DPD_RATIO_MEAN=2.57 (14.2x dari median) | CREDIT_TERM_MONTHS=-0.78 (9.4x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
173166.0,cluster_4,Tipe B - Rare but Valid,EXT_SOURCE_1=-0.26 (20.3x dari median) | AMT_ANNUITY=1.64 (18.5x dari median) | ANNUITY_TO_INCOME=1.13 (13.3x dari median) | EXT_SOURCE_3=1.51 (12.6x dari median) | BUREAU_DAYS_CREDIT_MEAN=-1.56 (9.2x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
173274.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=0.97 (70.8x dari median) | YEARS_BIRTH=-1.12 (34.9x dari median) | BUREAU_ACTIVE_RATIO=0.99 (17.7x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=1.85 (13.9x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=0.96 (12.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
173635.0,cluster_2,Tipe A - Data Error,BUREAU_BB_SEVERE_DPD_MEAN=9.32 (183.0x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | BUREAU_BB_DPD_RATIO_MEAN=5.47 (29.2x dari median) | POS_MONTHS_COUNT=-0.97 (27.0x dari median) | YEARS_BIRTH=-0.85 (26.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
173907.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-2.70 (201.4x dari median) | YEARS_BIRTH=-1.28 (39.9x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (20.8x dari median) | CREDIT_TERM_MONTHS=-1.08 (19.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
174773.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-1.76 (819.4x dari median) | EXT_SOURCE_1=0.90 (65.7x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | PREV_REFUSED_COUNT=3.45 (32.6x dari median) | CREDIT_TERM_MONTHS=-1.20 (22.0x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
174937.0,cluster_3,Tipe A - Data Error,BUREAU_BB_SEVERE_DPD_MEAN=15.89 (311.4x dari median) | BUREAU_BB_DPD_RATIO_MEAN=15.71 (81.8x dari median) | EXT_SOURCE_1=0.39 (27.9x dari median) | INST_SEVERE_LATE_RATIO=3.82 (23.7x dari median) | EXT_SOURCE_3=-2.00 (19.0x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
175250.0,cluster_4,Tipe A - Data Error,BUREAU_BB_SEVERE_DPD_MEAN=3.95 (78.2x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | CREDIT_TERM_MONTHS=1.17 (16.6x dari median) | BUREAU_DAYS_CREDIT_MEAN=-1.99 (12.1x dari median) | POS_SK_DPD_MEAN=2.41 (11.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
175475.0,cluster_2,Tipe A - Data Error,CC_SK_DPD_MEAN=16.23 (327.0x dari median) | POS_MONTHS_COUNT=-1.01 (28.1x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (20.8x dari median) | YEARS_EMPLOYED=3.75 (18.7x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
175681.0,cluster_2,Tipe B - Rare but Valid,YEARS_BIRTH=1.09 (35.9x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | CREDIT_TERM_MONTHS=1.68 (32.8x dari median) | AMT_INCOME_TOTAL=2.47 (21.6x dari median) | POS_MONTHS_COUNT=-0.65 (18.4x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
175797.0,cluster_2,Tipe A - Data Error,POS_MONTHS_COUNT=3.87 (102.5x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | AMT_ANNUITY=-3.60 (28.9x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=3.58 (27.8x dari median) | EXT_SOURCE_3=-1.97 (18.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
176058.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-1.46 (109.5x dari median) | YEARS_BIRTH=-1.52 (47.5x dari median) | BUREAU_BB_DPD_RATIO_MEAN=3.87 (20.9x dari median) | AMT_INCOME_TOTAL=2.31 (20.1x dari median) | CREDIT_TERM_MONTHS=0.92 (18.4x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
176132.0,cluster_4,Tipe B - Rare but Valid,POS_SK_DPD_MEAN=7.05 (34.9x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | CREDIT_TERM_MONTHS=-1.45 (18.3x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | ANNUITY_TO_INCOME=1.29 (15.1x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
176511.0,cluster_4,Tipe B - Rare but Valid,POS_SK_DPD_MEAN=5.78 (28.4x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | ANNUITY_TO_INCOME=1.08 (12.8x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (10.5x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
176727.0,cluster_3,Tipe A - Data Error,EXT_SOURCE_1=2.12 (156.5x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | AMT_INCOME_TOTAL=2.31 (16.9x dari median) | EXT_SOURCE_3=1.64 (13.7x dari median) | BUREAU_DAYS_CREDIT_MEAN=-0.35 (4.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
177078.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=19.09 (384.4x dari median) | EXT_SOURCE_1=-0.60 (45.5x dari median) | PREV_APPROVAL_RATE=-1.74 (32.2x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | CREDIT_TERM_MONTHS=-1.08 (13.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
177341.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-1.45 (108.4x dari median) | YEARS_BIRTH=-1.68 (52.8x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | CREDIT_TERM_MONTHS=-1.62 (29.6x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
177439.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-2.09 (974.5x dari median) | EXT_SOURCE_1=2.71 (200.6x dari median) | YEARS_EMPLOYED=3.17 (22.8x dari median) | PREV_REFUSED_COUNT=1.77 (16.3x dari median) | BUREAU_COUNT=3.34 (11.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
177447.0,cluster_2,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | YEARS_BIRTH=-1.08 (33.5x dari median) | EXT_SOURCE_1=-0.29 (22.3x dari median) | AMT_ANNUITY=1.68 (12.1x dari median) | CREDIT_TERM_MONTHS=0.45 (9.5x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
177542.0,cluster_2,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | POS_MONTHS_COUNT=0.72 (18.4x dari median) | CREDIT_TERM_MONTHS=-0.94 (16.9x dari median) | YEARS_BIRTH=0.41 (14.2x dari median) | EXT_SOURCE_3=-1.19 (11.7x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
177790.0,cluster_4,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | CREDIT_TERM_MONTHS=1.67 (23.1x dari median) | EXT_SOURCE_1=-0.29 (22.3x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | BUREAU_COUNT=1.80 (11.0x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
178300.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=0.78 (56.6x dari median) | EXT_SOURCE_3=-2.03 (19.2x dari median) | BUREAU_ACTIVE_RATIO=0.89 (16.1x dari median) | PREV_APPROVAL_RATE=-0.69 (12.1x dari median) | EXT_SOURCE_2=-1.60 (9.0x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
178837.0,cluster_2,Tipe B - Rare but Valid,YEARS_BIRTH=-1.31 (40.8x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=2.43 (18.5x dari median) | PREV_REFUSED_COUNT=7.35 (17.2x dari median) | EXT_SOURCE_1=0.24 (16.7x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
179673.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=7.96 (161.0x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | PREV_APPROVAL_RATE=-1.02 (18.5x dari median) | BUREAU_BB_DPD_RATIO_MEAN=2.80 (15.4x dari median) | EXT_SOURCE_3=-0.88 (8.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
179692.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=2.41 (177.7x dari median) | YEARS_BIRTH=0.89 (29.4x dari median) | POS_MONTHS_COUNT=0.72 (18.4x dari median) | BUREAU_COUNT=2.02 (12.2x dari median) | YEARS_EMPLOYED=1.89 (9.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
179847.0,cluster_3,Tipe A - Data Error,EXT_SOURCE_1=-1.26 (94.6x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | BUREAU_ACTIVE_RATIO=1.41 (9.6x dari median) | YEARS_BIRTH=-1.07 (7.5x dari median) | CNT_CHILDREN=3.60 (7.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
179888.0,cluster_2,Tipe A - Data Error,POS_MONTHS_COUNT=2.46 (64.8x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=2.43 (18.5x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.01 (13.4x dari median) | CREDIT_TERM_MONTHS=0.52 (10.9x dari median) | BUREAU_ACTIVE_RATIO=0.46 (8.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
180228.0,cluster_1,Tipe B - Rare but Valid,EXT_SOURCE_3=-1.89 (18.0x dari median) | OWN_CAR_AGE=6.68 (15.7x dari median) | INST_LATE_RATIO=8.23 (14.1x dari median) | PREV_APPROVAL_RATE=-2.34 (6.7x dari median) | BUREAU_DAYS_CREDIT_MEAN=0.78 (4.5x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
180398.0,cluster_1,Tipe B - Rare but Valid,EXT_SOURCE_1=0.40 (28.7x dari median) | BUREAU_DAYS_CREDIT_MEAN=-1.72 (13.2x dari median) | EXT_SOURCE_3=0.81 (6.2x dari median) | POS_MONTHS_COUNT=1.69 (5.2x dari median) | BUREAU_COUNT=0.92 (3.3x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
180575.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=2.00 (147.6x dari median) | POS_MONTHS_COUNT=1.93 (50.7x dari median) | CREDIT_TERM_MONTHS=1.88 (36.6x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | BUREAU_COUNT=4.66 (26.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
180690.0,cluster_2,Tipe A - Data Error,BUREAU_BB_SEVERE_DPD_MEAN=33.81 (661.3x dari median) | POS_MONTHS_COUNT=3.51 (92.8x dari median) | BUREAU_BB_DPD_RATIO_MEAN=15.95 (83.0x dari median) | YEARS_BIRTH=-1.42 (44.5x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
181203.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-0.95 (71.7x dari median) | POS_MONTHS_COUNT=2.42 (63.7x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.53 (19.9x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.23 (17.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
