antecedents,consequents,support,confidence,lift,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'leverage_under_3x', 'credit_small'})",frozenset({'cluster_2_thin_file'}),0.20655429397482142,0.707020628560997,2.0676377772779344,eclat,Portfolio-wide,356255,73586,"{credit_small, leverage_under_3x} -> {cluster_2_thin_file}","{credit_small, leverage_under_3x} -> {cluster_2_thin_file}"
"frozenset({'leverage_under_3x', 'cluster_2_thin_file'})",frozenset({'credit_small'}),0.20655429397482142,0.7700341139783597,2.3052621681780874,eclat,Portfolio-wide,356255,73586,"{cluster_2_thin_file, leverage_under_3x} -> {credit_small}","{cluster_2_thin_file, leverage_under_3x} -> {credit_small}"
"frozenset({'credit_small', 'cluster_2_thin_file'})",frozenset({'leverage_under_3x'}),0.20655429397482142,0.8705517698277494,1.8348020230607691,eclat,Portfolio-wide,356255,73586,"{cluster_2_thin_file, credit_small} -> {leverage_under_3x}","{cluster_2_thin_file, credit_small} -> {leverage_under_3x}"
"frozenset({'credit_small', 'previous_approval_high'})",frozenset({'cluster_2_thin_file'}),0.14632496386015634,0.8300003184409133,2.427284218077225,eclat,Portfolio-wide,356255,52129,"{credit_small, previous_approval_high} -> {cluster_2_thin_file}","{credit_small, previous_approval_high} -> {cluster_2_thin_file}"
"frozenset({'previous_approval_high', 'cluster_2_thin_file'})",frozenset({'credit_small'}),0.14632496386015634,0.6953685670837445,2.0817348498451222,eclat,Portfolio-wide,356255,52129,"{cluster_2_thin_file, previous_approval_high} -> {credit_small}","{cluster_2_thin_file, previous_approval_high} -> {credit_small}"
"frozenset({'credit_small', 'previous_deep'})",frozenset({'cluster_2_thin_file'}),0.05533115324697197,0.41711456261373736,1.2198255500242736,eclat,Portfolio-wide,356255,19712,"{credit_small, previous_deep} -> {cluster_2_thin_file}","{credit_small, previous_deep} -> {cluster_2_thin_file}"
"frozenset({'previous_deep', 'cluster_2_thin_file'})",frozenset({'credit_small'}),0.05533115324697197,0.7463274269271544,2.2342911192337325,eclat,Portfolio-wide,356255,19712,"{cluster_2_thin_file, previous_deep} -> {credit_small}","{cluster_2_thin_file, previous_deep} -> {credit_small}"
"frozenset({'credit_small', 'previous_one'})",frozenset({'cluster_2_thin_file'}),0.05744761477031901,0.9530595138306789,2.787163167786476,eclat,Portfolio-wide,356255,20466,"{credit_small, previous_one} -> {cluster_2_thin_file}","{credit_small, previous_one} -> {cluster_2_thin_file}"
"frozenset({'cluster_2_thin_file', 'previous_one'})",frozenset({'credit_small'}),0.05744761477031901,0.6815638737178633,2.0404075413766054,eclat,Portfolio-wide,356255,20466,"{cluster_2_thin_file, previous_one} -> {credit_small}","{cluster_2_thin_file, previous_one} -> {credit_small}"
"frozenset({'credit_small', 'previous_outcome_mixed'})",frozenset({'cluster_2_thin_file'}),0.07252389440148209,0.6613171568251044,1.9339808217429615,eclat,Portfolio-wide,356255,25837,"{credit_small, previous_outcome_mixed} -> {cluster_2_thin_file}","{credit_small, previous_outcome_mixed} -> {cluster_2_thin_file}"
"frozenset({'previous_outcome_mixed', 'cluster_2_thin_file'})",frozenset({'credit_small'}),0.07252389440148209,0.6892439844208506,2.063399598909674,eclat,Portfolio-wide,356255,25837,"{cluster_2_thin_file, previous_outcome_mixed} -> {credit_small}","{cluster_2_thin_file, previous_outcome_mixed} -> {credit_small}"
"frozenset({'credit_small', 'previous_two_to_four'})",frozenset({'cluster_2_thin_file'}),0.112009656004828,0.8747999561547737,2.5582979673281803,eclat,Portfolio-wide,356255,39904,"{credit_small, previous_two_to_four} -> {cluster_2_thin_file}","{credit_small, previous_two_to_four} -> {cluster_2_thin_file}"
"frozenset({'cluster_2_thin_file', 'previous_two_to_four'})",frozenset({'credit_small'}),0.112009656004828,0.6787548902874638,2.031998247404311,eclat,Portfolio-wide,356255,39904,"{cluster_2_thin_file, previous_two_to_four} -> {credit_small}","{cluster_2_thin_file, previous_two_to_four} -> {credit_small}"
"frozenset({'credit_small', 'cluster_2_thin_file'})",frozenset({'previous_two_to_four'}),0.112009656004828,0.4720802574294908,1.2288359961899085,eclat,Portfolio-wide,356255,39904,"{cluster_2_thin_file, credit_small} -> {previous_two_to_four}","{cluster_2_thin_file, credit_small} -> {previous_two_to_four}"
"frozenset({'repayment_clean_observed', 'credit_small'})",frozenset({'cluster_2_thin_file'}),0.13194200783146903,0.8538756380679031,2.497106102773607,eclat,Portfolio-wide,356255,47005,"{credit_small, repayment_clean_observed} -> {cluster_2_thin_file}","{credit_small, repayment_clean_observed} -> {cluster_2_thin_file}"
"frozenset({'repayment_clean_observed', 'cluster_2_thin_file'})",frozenset({'credit_small'}),0.13194200783146903,0.6958549222797927,2.0831908583691527,eclat,Portfolio-wide,356255,47005,"{cluster_2_thin_file, repayment_clean_observed} -> {credit_small}","{cluster_2_thin_file, repayment_clean_observed} -> {credit_small}"
"frozenset({'credit_small', 'cluster_2_thin_file'})",frozenset({'repayment_clean_observed'}),0.13194200783146903,0.5560879235282983,1.240181687950407,eclat,Portfolio-wide,356255,47005,"{cluster_2_thin_file, credit_small} -> {repayment_clean_observed}","{cluster_2_thin_file, credit_small} -> {repayment_clean_observed}"
"frozenset({'credit_small', 'repayment_some_late'})",frozenset({'cluster_2_thin_file'}),0.08705000631570083,0.5914370172594641,1.7296207074681529,eclat,Portfolio-wide,356255,31012,"{credit_small, repayment_some_late} -> {cluster_2_thin_file}","{credit_small, repayment_some_late} -> {cluster_2_thin_file}"
"frozenset({'repayment_some_late', 'cluster_2_thin_file'})",frozenset({'credit_small'}),0.08705000631570083,0.6928198025110585,2.074104576798322,eclat,Portfolio-wide,356255,31012,"{cluster_2_thin_file, repayment_some_late} -> {credit_small}","{cluster_2_thin_file, repayment_some_late} -> {credit_small}"
"frozenset({'external_score_middle', 'income_q1'})",frozenset({'cluster_2_thin_file'}),0.0472274073346339,0.4559002845142935,1.3332519771764868,eclat,Portfolio-wide,356255,16825,"{external_score_middle, income_q1} -> {cluster_2_thin_file}","{external_score_middle, income_q1} -> {cluster_2_thin_file}"
"frozenset({'external_score_middle', 'cluster_2_thin_file'})",frozenset({'income_q1'}),0.0472274073346339,0.43170913196315397,1.348719553177882,eclat,Portfolio-wide,356255,16825,"{cluster_2_thin_file, external_score_middle} -> {income_q1}","{cluster_2_thin_file, external_score_middle} -> {income_q1}"
"frozenset({'external_score_middle', 'leverage_under_3x'})",frozenset({'cluster_2_thin_file'}),0.08783596019704987,0.557292965271594,1.6297685547761593,eclat,Portfolio-wide,356255,31292,"{external_score_middle, leverage_under_3x} -> {cluster_2_thin_file}","{external_score_middle, leverage_under_3x} -> {cluster_2_thin_file}"
"frozenset({'external_score_middle', 'cluster_2_thin_file'})",frozenset({'leverage_under_3x'}),0.08783596019704987,0.8029148384779206,1.6922483200238512,eclat,Portfolio-wide,356255,31292,"{cluster_2_thin_file, external_score_middle} -> {leverage_under_3x}","{cluster_2_thin_file, external_score_middle} -> {leverage_under_3x}"
"frozenset({'external_score_middle', 'previous_two_to_four'})",frozenset({'cluster_2_thin_file'}),0.05320065683288656,0.417448570547553,1.2208023354163398,eclat,Portfolio-wide,356255,18953,"{external_score_middle, previous_two_to_four} -> {cluster_2_thin_file}","{external_score_middle, previous_two_to_four} -> {cluster_2_thin_file}"
"frozenset({'external_score_middle', 'cluster_2_thin_file'})",frozenset({'previous_two_to_four'}),0.05320065683288656,0.4863110358453288,1.265879046594947,eclat,Portfolio-wide,356255,18953,"{cluster_2_thin_file, external_score_middle} -> {previous_two_to_four}","{cluster_2_thin_file, external_score_middle} -> {previous_two_to_four}"
"frozenset({'external_score_middle', 'repayment_clean_observed'})",frozenset({'cluster_2_thin_file'}),0.06077949783160938,0.4130202571243276,1.207852008716363,eclat,Portfolio-wide,356255,21653,"{external_score_middle, repayment_clean_observed} -> {cluster_2_thin_file}","{external_score_middle, repayment_clean_observed} -> {cluster_2_thin_file}"
"frozenset({'external_score_middle', 'cluster_2_thin_file'})",frozenset({'repayment_clean_observed'}),0.06077949783160938,0.5555897672747799,1.2390707048896141,eclat,Portfolio-wide,356255,21653,"{cluster_2_thin_file, external_score_middle} -> {repayment_clean_observed}","{cluster_2_thin_file, external_score_middle} -> {repayment_clean_observed}"
"frozenset({'external_score_strong', 'income_q1'})",frozenset({'cluster_2_thin_file'}),0.04264361201948043,0.4300515201268188,1.257658876233622,eclat,Portfolio-wide,356255,15192,"{external_score_strong, income_q1} -> {cluster_2_thin_file}","{external_score_strong, income_q1} -> {cluster_2_thin_file}"
"frozenset({'external_score_strong', 'cluster_2_thin_file'})",frozenset({'income_q1'}),0.04264361201948043,0.45864026083806303,1.4328561567692173,eclat,Portfolio-wide,356255,15192,"{cluster_2_thin_file, external_score_strong} -> {income_q1}","{cluster_2_thin_file, external_score_strong} -> {income_q1}"
"frozenset({'external_score_strong', 'leverage_under_3x'})",frozenset({'cluster_2_thin_file'}),0.0772845293399391,0.5287283481199831,1.5462331116358938,eclat,Portfolio-wide,356255,27533,"{external_score_strong, leverage_under_3x} -> {cluster_2_thin_file}","{external_score_strong, leverage_under_3x} -> {cluster_2_thin_file}"
"frozenset({'external_score_strong', 'cluster_2_thin_file'})",frozenset({'leverage_under_3x'}),0.0772845293399391,0.8312099987924164,1.75188408114365,eclat,Portfolio-wide,356255,27533,"{cluster_2_thin_file, external_score_strong} -> {leverage_under_3x}","{cluster_2_thin_file, external_score_strong} -> {leverage_under_3x}"
"frozenset({'external_score_strong', 'cluster_2_thin_file'})",frozenset({'previous_approval_high'}),0.061138791034511794,0.6575594734935394,1.2544384303080198,eclat,Portfolio-wide,356255,21781,"{cluster_2_thin_file, external_score_strong} -> {previous_approval_high}","{cluster_2_thin_file, external_score_strong} -> {previous_approval_high}"
"frozenset({'external_score_strong', 'cluster_2_thin_file'})",frozenset({'previous_two_to_four'}),0.044504638531389036,0.47865595942519024,1.2459527029052706,eclat,Portfolio-wide,356255,15855,"{cluster_2_thin_file, external_score_strong} -> {previous_two_to_four}","{cluster_2_thin_file, external_score_strong} -> {previous_two_to_four}"
"frozenset({'external_score_strong', 'cluster_2_thin_file'})",frozenset({'repayment_clean_observed'}),0.05384906878499951,0.5791571066296342,1.2916303478254956,eclat,Portfolio-wide,356255,19184,"{cluster_2_thin_file, external_score_strong} -> {repayment_clean_observed}","{cluster_2_thin_file, external_score_strong} -> {repayment_clean_observed}"
frozenset({'external_score_weak'}),frozenset({'cluster_2_thin_file'}),0.13927102777504877,0.41802311866006137,1.2224825655741272,eclat,Portfolio-wide,356255,49616,{external_score_weak} -> {cluster_2_thin_file},{external_score_weak} -> {cluster_2_thin_file}
frozenset({'cluster_2_thin_file'}),frozenset({'external_score_weak'}),0.13927102777504877,0.40728944344114265,1.222482565574127,eclat,Portfolio-wide,356255,49616,{cluster_2_thin_file} -> {external_score_weak},{cluster_2_thin_file} -> {external_score_weak}
"frozenset({'external_score_weak', 'income_q1'})",frozenset({'cluster_2_thin_file'}),0.06187983326549803,0.5284163091157505,1.5453205730096184,eclat,Portfolio-wide,356255,22045,"{external_score_weak, income_q1} -> {cluster_2_thin_file}","{external_score_weak, income_q1} -> {cluster_2_thin_file}"
"frozenset({'income_q1', 'cluster_2_thin_file'})",frozenset({'external_score_weak'}),0.06187983326549803,0.40733555062823357,1.2226209566698796,eclat,Portfolio-wide,356255,22045,"{cluster_2_thin_file, income_q1} -> {external_score_weak}","{cluster_2_thin_file, income_q1} -> {external_score_weak}"
"frozenset({'external_score_weak', 'cluster_2_thin_file'})",frozenset({'income_q1'}),0.06187983326549803,0.444312318606901,1.3880936664413066,eclat,Portfolio-wide,356255,22045,"{cluster_2_thin_file, external_score_weak} -> {income_q1}","{cluster_2_thin_file, external_score_weak} -> {income_q1}"
"frozenset({'income_q3', 'cluster_2_thin_file'})",frozenset({'external_score_weak'}),0.03189569269203239,0.41307983132179726,1.239862461729071,eclat,Portfolio-wide,356255,11363,"{cluster_2_thin_file, income_q3} -> {external_score_weak}","{cluster_2_thin_file, income_q3} -> {external_score_weak}"
"frozenset({'cluster_2_thin_file', 'leverage_3_to_6x'})",frozenset({'external_score_weak'}),0.035365117682558844,0.4909593952147144,1.4736186039684063,eclat,Portfolio-wide,356255,12599,"{cluster_2_thin_file, leverage_3_to_6x} -> {external_score_weak}","{cluster_2_thin_file, leverage_3_to_6x} -> {external_score_weak}"
"frozenset({'external_score_weak', 'leverage_under_3x'})",frozenset({'cluster_2_thin_file'}),0.10288417004673618,0.6037490322686916,1.7656264282620484,eclat,Portfolio-wide,356255,36653,"{external_score_weak, leverage_under_3x} -> {cluster_2_thin_file}","{external_score_weak, leverage_under_3x} -> {cluster_2_thin_file}"
"frozenset({'external_score_weak', 'cluster_2_thin_file'})",frozenset({'leverage_under_3x'}),0.10288417004673618,0.7387334730732021,1.5569776753950082,eclat,Portfolio-wide,356255,36653,"{cluster_2_thin_file, external_score_weak} -> {leverage_under_3x}","{cluster_2_thin_file, external_score_weak} -> {leverage_under_3x}"
"frozenset({'external_score_weak', 'previous_approval_high'})",frozenset({'cluster_2_thin_file'}),0.08141920815146454,0.5086897809578927,1.4876315704740937,eclat,Portfolio-wide,356255,29006,"{external_score_weak, previous_approval_high} -> {cluster_2_thin_file}","{external_score_weak, previous_approval_high} -> {cluster_2_thin_file}"
"frozenset({'external_score_weak', 'previous_one'})",frozenset({'cluster_2_thin_file'}),0.03481214298746684,0.6312735416878754,1.846120141142785,eclat,Portfolio-wide,356255,12402,"{external_score_weak, previous_one} -> {cluster_2_thin_file}","{external_score_weak, previous_one} -> {cluster_2_thin_file}"
"frozenset({'cluster_2_thin_file', 'previous_one'})",frozenset({'external_score_weak'}),0.03481214298746684,0.4130145197815372,1.2396664286116297,eclat,Portfolio-wide,356255,12402,"{cluster_2_thin_file, previous_one} -> {external_score_weak}","{cluster_2_thin_file, previous_one} -> {external_score_weak}"
"frozenset({'previous_outcome_mixed', 'cluster_2_thin_file'})",frozenset({'external_score_weak'}),0.04607093233779175,0.437843461558982,1.3141906985954837,eclat,Portfolio-wide,356255,16413,"{cluster_2_thin_file, previous_outcome_mixed} -> {external_score_weak}","{cluster_2_thin_file, previous_outcome_mixed} -> {external_score_weak}"
"frozenset({'external_score_weak', 'previous_two_to_four'})",frozenset({'cluster_2_thin_file'}),0.06722431965867146,0.5357957850463108,1.5669013905899971,eclat,Portfolio-wide,356255,23949,"{external_score_weak, previous_two_to_four} -> {cluster_2_thin_file}","{external_score_weak, previous_two_to_four} -> {cluster_2_thin_file}"
"frozenset({'cluster_2_thin_file', 'previous_two_to_four'})",frozenset({'external_score_weak'}),0.06722431965867146,0.40736519816295286,1.2227099439856333,eclat,Portfolio-wide,356255,23949,"{cluster_2_thin_file, previous_two_to_four} -> {external_score_weak}","{cluster_2_thin_file, previous_two_to_four} -> {external_score_weak}"
"frozenset({'external_score_weak', 'cluster_2_thin_file'})",frozenset({'previous_two_to_four'}),0.06722431965867146,0.4826870364398581,1.2564456910382842,eclat,Portfolio-wide,356255,23949,"{cluster_2_thin_file, external_score_weak} -> {previous_two_to_four}","{cluster_2_thin_file, external_score_weak} -> {previous_two_to_four}"
"frozenset({'external_score_weak', 'repayment_clean_observed'})",frozenset({'cluster_2_thin_file'}),0.07488456302367687,0.530778719509769,1.5522292950168506,eclat,Portfolio-wide,356255,26678,"{external_score_weak, repayment_clean_observed} -> {cluster_2_thin_file}","{external_score_weak, repayment_clean_observed} -> {cluster_2_thin_file}"
"frozenset({'repayment_some_late', 'cluster_2_thin_file'})",frozenset({'external_score_weak'}),0.05351503838542617,0.425919306554667,1.278400250704621,eclat,Portfolio-wide,356255,19065,"{cluster_2_thin_file, repayment_some_late} -> {external_score_weak}","{cluster_2_thin_file, repayment_some_late} -> {external_score_weak}"
frozenset({'income_q1'}),frozenset({'cluster_2_thin_file'}),0.15191365735217752,0.4745994580516167,1.3879365451336292,eclat,Portfolio-wide,356255,54120,{income_q1} -> {cluster_2_thin_file},{income_q1} -> {cluster_2_thin_file}
