normalized_rule,support,confidence,lift,support_min,support_max,confidence_min,confidence_max,lift_min,lift_max,algorithm,rule_str,context_n,support_count,appears_in,n_algos,metric_spread,is_consistent,context
"{credit_large, leverage_3_to_6x} -> {income_q4}",0.08127043830963776,0.5199425338960223,2.1897638895038116,0.08127043830963776,0.08127043830963776,0.5199425338960223,0.5199425338960223,2.1897638895038116,2.1897638895038116,"['apriori', 'eclat', 'fpgrowth']","{credit_large, leverage_3_to_6x} -> {income_q4}",356255,28953,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, leverage_over_6x} -> {burden_20_to_35pct}",0.08884647233021291,0.6719456533276723,2.320039529818958,0.08884647233021291,0.08884647233021291,0.6719456533276723,0.6719456533276723,2.320039529818958,2.320039529818958,"['apriori', 'eclat', 'fpgrowth']","{credit_large, leverage_over_6x} -> {burden_20_to_35pct}",356255,31652,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, leverage_over_6x} -> {external_score_strong}",0.05344767090988197,0.40422460460672965,1.2132834269720831,0.053447670909881964,0.053447670909881964,0.40422460460672965,0.40422460460672965,1.2132834269720831,1.2132834269720831,"['apriori', 'eclat', 'fpgrowth']","{credit_large, leverage_over_6x} -> {external_score_strong}",356255,19041,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, leverage_under_3x} -> {burden_under_20pct}",0.030708340935565816,0.9164014072708997,1.395927667973466,0.030708340935565816,0.030708340935565816,0.9164014072708997,0.9164014072708997,1.395927667973466,1.395927667973466,"['apriori', 'eclat', 'fpgrowth']","{credit_large, leverage_under_3x} -> {burden_under_20pct}",356255,10940,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, leverage_under_3x} -> {income_q4}",0.03350970512694559,1.0,4.211549828584939,0.03350970512694559,0.03350970512694559,1.0,1.0,4.211549828584939,4.211549828584939,"['apriori', 'eclat', 'fpgrowth']","{credit_large, leverage_under_3x} -> {income_q4}",356255,11938,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_approval_high} -> {burden_20_to_35pct}",0.0780957460246172,0.44582966108484906,1.539324545311471,0.0780957460246172,0.0780957460246172,0.44582966108484906,0.44582966108484906,1.539324545311471,1.539324545311471,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_approval_high} -> {burden_20_to_35pct}",356255,27822,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_approval_high} -> {external_score_strong}",0.07374212291757308,0.4209758833426809,1.263562525867344,0.07374212291757308,0.07374212291757308,0.4209758833426809,0.4209758833426809,1.263562525867344,1.263562525867344,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_approval_high} -> {external_score_strong}",356255,26271,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_approval_high} -> {income_q4}",0.06396541802922064,0.3651630478327057,1.5379023715053857,0.06396541802922064,0.06396541802922064,0.3651630478327057,0.3651630478327057,1.5379023715053857,1.5379023715053857,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_approval_high} -> {income_q4}",356255,22788,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_approval_high} -> {leverage_3_to_6x}",0.082348317918345,0.4701065619742008,1.3070724973942411,0.082348317918345,0.082348317918345,0.4701065619742008,0.4701065619742008,1.3070724973942411,1.3070724973942411,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_approval_high} -> {leverage_3_to_6x}",356255,29337,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_approval_high} -> {leverage_over_6x}",0.07730979214326816,0.44134284111850014,2.66077631257482,0.07730979214326816,0.07730979214326816,0.44134284111850014,0.44134284111850014,2.66077631257482,2.66077631257482,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_approval_high} -> {leverage_over_6x}",356255,27542,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_approval_high} -> {previous_two_to_four}",0.0819300781743414,0.46771893277782234,1.217483365702409,0.0819300781743414,0.0819300781743414,0.4677189327778223,0.4677189327778223,1.217483365702409,1.217483365702409,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_approval_high} -> {previous_two_to_four}",356255,29188,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_deep} -> {burden_20_to_35pct}",0.05109823020027789,0.4098984485825585,1.4152641649119448,0.05109823020027789,0.05109823020027789,0.4098984485825584,0.4098984485825584,1.4152641649119446,1.4152641649119446,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_deep} -> {burden_20_to_35pct}",356255,18204,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_deep} -> {card_utilisation_moderate}",0.05816900815427153,0.46661863051946595,1.8179108320561699,0.05816900815427152,0.05816900815427152,0.46661863051946595,0.46661863051946595,1.8179108320561699,1.8179108320561699,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_deep} -> {card_utilisation_moderate}",356255,20723,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_deep} -> {income_q4}",0.05196277946976183,0.41683366733466937,1.7555157602117581,0.05196277946976183,0.05196277946976183,0.41683366733466937,0.41683366733466937,1.7555157602117581,1.7555157602117581,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_deep} -> {income_q4}",356255,18512,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_deep} -> {leverage_3_to_6x}",0.06354437130706937,0.5097385782801558,1.4172643617925023,0.06354437130706937,0.06354437130706937,0.5097385782801558,0.5097385782801558,1.4172643617925023,1.4172643617925023,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_deep} -> {leverage_3_to_6x}",356255,22638,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_deep} -> {leverage_over_6x}",0.04657618840437327,0.3736236517979779,2.25250954564558,0.04657618840437327,0.04657618840437327,0.37362365179797796,0.37362365179797796,2.25250954564558,2.25250954564558,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_deep} -> {leverage_over_6x}",356255,16593,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_deep} -> {previous_outcome_mixed}",0.05530308346549522,0.4436288306950981,1.3713826116472052,0.05530308346549522,0.05530308346549522,0.44362883069509806,0.44362883069509806,1.3713826116472052,1.3713826116472052,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_deep} -> {previous_outcome_mixed}",356255,19702,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_deep} -> {repayment_some_late}",0.07424176502785926,0.5955506518655288,1.339198615659721,0.07424176502785926,0.07424176502785926,0.5955506518655288,0.5955506518655288,1.339198615659721,1.339198615659721,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_deep} -> {repayment_some_late}",356255,26449,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_one} -> {card_history_not_observed}",0.04931299209835652,0.9475728155339805,1.3358985401411898,0.04931299209835652,0.04931299209835652,0.9475728155339805,0.9475728155339805,1.3358985401411898,1.3358985401411898,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_one} -> {card_history_not_observed}",356255,17568,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_one} -> {previous_approval_high}",0.05144068153429426,0.9884573894282632,1.8856985352716336,0.05144068153429426,0.05144068153429426,0.9884573894282632,0.9884573894282632,1.8856985352716333,1.8856985352716333,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_one} -> {previous_approval_high}",356255,18326,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_one} -> {repayment_clean_observed}",0.037607893222551265,0.7226537216828479,1.6116550538876624,0.037607893222551265,0.037607893222551265,0.7226537216828479,0.7226537216828479,1.6116550538876626,1.6116550538876626,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_one} -> {repayment_clean_observed}",356255,13398,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_outcome_mixed} -> {burden_20_to_35pct}",0.041818360444063944,0.42547479651577896,1.4690449175015636,0.041818360444063944,0.041818360444063944,0.42547479651577896,0.42547479651577896,1.4690449175015636,1.4690449175015636,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_outcome_mixed} -> {burden_20_to_35pct}",356255,14898,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_outcome_mixed} -> {income_q4}",0.04032785504764846,0.4103098671997716,1.7280404508719072,0.04032785504764846,0.04032785504764846,0.4103098671997716,0.4103098671997716,1.7280404508719072,1.7280404508719072,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_outcome_mixed} -> {income_q4}",356255,14367,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_outcome_mixed} -> {leverage_3_to_6x}",0.05003438548230902,0.5090675424817935,1.4153986306843829,0.05003438548230902,0.05003438548230902,0.5090675424817935,0.5090675424817935,1.4153986306843829,1.4153986306843829,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_outcome_mixed} -> {leverage_3_to_6x}",356255,17825,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_outcome_mixed} -> {leverage_over_6x}",0.03731877447334073,0.37969441667856635,2.289109091143008,0.03731877447334073,0.03731877447334073,0.37969441667856635,0.37969441667856635,2.289109091143008,2.289109091143008,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_outcome_mixed} -> {leverage_over_6x}",356255,13295,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_outcome_mixed} -> {previous_deep}",0.05530308346549522,0.5626731400828217,1.416273621174715,0.05530308346549522,0.05530308346549522,0.5626731400828217,0.5626731400828217,1.4162736211747151,1.4162736211747151,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_outcome_mixed} -> {previous_deep}",356255,19702,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_two_to_four} -> {burden_20_to_35pct}",0.0560160559150047,0.44840913176343694,1.548230732754899,0.0560160559150047,0.0560160559150047,0.44840913176343694,0.44840913176343694,1.548230732754899,1.548230732754899,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_two_to_four} -> {burden_20_to_35pct}",356255,19956,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_two_to_four} -> {external_score_strong}",0.05121612328248024,0.4099856192701779,1.2305751591775118,0.05121612328248024,0.05121612328248024,0.4099856192701779,0.4099856192701779,1.2305751591775118,1.2305751591775118,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_two_to_four} -> {external_score_strong}",356255,18246,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_two_to_four} -> {income_q4}",0.04598952997150917,0.36814668344418483,1.5504681015534703,0.04598952997150917,0.04598952997150917,0.3681466834441848,0.3681466834441848,1.5504681015534703,1.5504681015534703,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_two_to_four} -> {income_q4}",356255,16384,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_two_to_four} -> {leverage_3_to_6x}",0.05953881349033698,0.4766088441488405,1.325151279713461,0.059538813490336975,0.059538813490336975,0.4766088441488405,0.4766088441488405,1.325151279713461,1.325151279713461,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_two_to_four} -> {leverage_3_to_6x}",356255,21211,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_two_to_four} -> {leverage_over_6x}",0.05405678516792747,0.43272514830127634,2.6088217983495428,0.05405678516792747,0.05405678516792747,0.4327251483012763,0.4327251483012763,2.6088217983495428,2.6088217983495428,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_two_to_four} -> {leverage_over_6x}",356255,19258,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, previous_two_to_four} -> {previous_approval_high}",0.0819300781743414,0.6558511594463419,1.2511794478460165,0.0819300781743414,0.0819300781743414,0.6558511594463419,0.6558511594463419,1.2511794478460165,1.2511794478460165,"['apriori', 'eclat', 'fpgrowth']","{credit_large, previous_two_to_four} -> {previous_approval_high}",356255,29188,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_clean_observed} -> {burden_20_to_35pct}",0.06381384120924619,0.44640367584974566,1.5413064570013002,0.06381384120924619,0.06381384120924619,0.44640367584974566,0.44640367584974566,1.5413064570013,1.5413064570013,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_clean_observed} -> {burden_20_to_35pct}",356255,22734,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_clean_observed} -> {external_score_strong}",0.06138861208965488,0.42943821548490974,1.2889622843795414,0.06138861208965488,0.06138861208965488,0.42943821548490974,0.42943821548490974,1.2889622843795414,1.2889622843795414,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_clean_observed} -> {external_score_strong}",356255,21870,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_clean_observed} -> {income_q4}",0.053947313020168135,0.37738331337011805,1.5893686287347368,0.053947313020168135,0.053947313020168135,0.377383313370118,0.377383313370118,1.5893686287347368,1.5893686287347368,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_clean_observed} -> {income_q4}",356255,19219,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_clean_observed} -> {leverage_3_to_6x}",0.06831062020182173,0.477860466942879,1.3286312603466375,0.06831062020182173,0.06831062020182173,0.477860466942879,0.477860466942879,1.3286312603466375,1.3286312603466375,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_clean_observed} -> {leverage_3_to_6x}",356255,24336,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_clean_observed} -> {leverage_over_6x}",0.06123703526968042,0.42837787421210755,2.5826128676882547,0.061237035269680426,0.061237035269680426,0.4283778742121075,0.4283778742121075,2.5826128676882547,2.5826128676882547,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_clean_observed} -> {leverage_over_6x}",356255,21816,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_some_late} -> {burden_20_to_35pct}",0.05910092489929966,0.4204021324601162,1.4515304338936306,0.05910092489929966,0.05910092489929966,0.4204021324601162,0.4204021324601162,1.4515304338936306,1.4515304338936306,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_some_late} -> {burden_20_to_35pct}",356255,21055,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_some_late} -> {card_utilisation_moderate}",0.052569086749659655,0.37393926082702716,1.4568390294055593,0.052569086749659655,0.052569086749659655,0.37393926082702716,0.37393926082702716,1.4568390294055593,1.4568390294055593,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_some_late} -> {card_utilisation_moderate}",356255,18728,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_some_late} -> {income_q4}",0.057228670474800354,0.4070842401613322,1.7144555618710886,0.057228670474800354,0.057228670474800354,0.4070842401613322,0.4070842401613322,1.7144555618710888,1.7144555618710888,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_some_late} -> {income_q4}",356255,20388,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_some_late} -> {leverage_3_to_6x}",0.07028953979593269,0.4999900165724897,1.3901597052573311,0.07028953979593269,0.07028953979593269,0.4999900165724897,0.4999900165724897,1.390159705257331,1.390159705257331,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_some_late} -> {leverage_3_to_6x}",356255,25041,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_some_late} -> {leverage_over_6x}",0.05448344584637408,0.38755665595112115,2.336509112331054,0.05448344584637409,0.05448344584637409,0.38755665595112115,0.38755665595112115,2.336509112331054,2.336509112331054,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_some_late} -> {leverage_over_6x}",356255,19410,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{credit_large, repayment_some_late} -> {previous_deep}",0.07424176502785926,0.5281033484415869,1.3292598995249125,0.07424176502785926,0.07424176502785926,0.5281033484415869,0.5281033484415869,1.3292598995249125,1.3292598995249125,"['apriori', 'eclat', 'fpgrowth']","{credit_large, repayment_some_late} -> {previous_deep}",356255,26449,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{credit_large} -> {burden_20_to_35pct},0.13865068560441257,0.43054005996792416,1.4865338489050586,0.13865068560441257,0.13865068560441257,0.43054005996792416,0.43054005996792416,1.4865338489050584,1.4865338489050584,"['apriori', 'eclat', 'fpgrowth']",{credit_large} -> {burden_20_to_35pct},356255,49395,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{credit_large} -> {income_q4},0.12748171955481327,0.3958580294261209,1.6671758159735512,0.12748171955481327,0.12748171955481327,0.3958580294261209,0.3958580294261209,1.6671758159735512,1.6671758159735512,"['apriori', 'eclat', 'fpgrowth']",{credit_large} -> {income_q4},356255,45416,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{credit_large} -> {leverage_3_to_6x},0.15630657815328908,0.4853653859563489,1.3494977489922821,0.15630657815328908,0.15630657815328908,0.4853653859563489,0.4853653859563489,1.3494977489922821,1.3494977489922821,"['apriori', 'eclat', 'fpgrowth']",{credit_large} -> {leverage_3_to_6x},356255,55685,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
