PC1,PC2,CLUSTER_KMEANS
0.09314429,-1.9421303,2
4.4016614,0.39520407,0
-2.193456,-0.369682,2
0.21745194,-1.3456479,4
-0.43062374,-0.1728986,2
-1.8925877,2.2022243,3
3.843465,-1.2693689,0
-1.0759413,1.2650051,3
-1.4344522,4.0545335,3
-1.323332,-0.81971294,2
-0.24848478,-1.2591685,2
7.755349,-0.56094706,0
-2.1344814,1.5938303,3
1.2644674,-1.0601951,2
-0.7445901,1.8901575,3
-1.5937535,-1.3274031,2
6.6226854,0.5684253,0
-0.5556777,1.1022439,3
4.8791585,-1.2302473,0
-0.61724436,-0.9099283,2
-0.59123486,-0.91723067,2
-1.0236119,1.8594509,3
-1.3805331,-0.042853463,2
-0.20984517,-1.3731188,2
3.6180804,0.66061753,0
-0.9679305,-1.1723244,2
2.6848276,-1.2574967,0
4.910202,-1.7599692,0
-1.5624102,2.474305,3
-1.1092412,-1.557587,2
4.612155,1.5860612,0
0.044046137,1.7868997,4
-0.9861603,-0.9299384,2
-1.4304821,-1.4352379,2
3.757465,1.7899339,0
-1.6622607,-0.52908224,2
0.17123638,0.58818656,4
-1.6719339,0.6807491,3
-1.5324713,-0.34046626,2
-1.7402467,-1.7636619,2
-2.3184688,-1.692802,2
0.12664974,-2.0314825,2
-0.24771142,1.0378269,3
-0.9647987,3.7098162,3
-1.7101387,-1.1413492,2
-0.1624587,-0.6325867,4
2.1506445,-1.1185365,4
3.4349797,4.1225924,0
2.765109,4.363366,0
1.4927365,-3.263842,2
-1.2380356,-1.9864191,2
0.31258106,0.78044933,1
-0.8481648,-2.5009813,2
-0.7698237,-1.1314955,2
-0.8473204,2.3706882,3
-1.6189028,2.3906837,3
1.5849222,-1.2689152,4
-1.735695,-4.372215,2
-2.153867,-1.8865054,2
-1.9644738,0.43726355,3
-0.26993278,2.0260878,3
-0.23614839,0.12520652,3
2.191233,0.5779348,4
-0.15716666,-3.396675,2
-0.53888977,0.6630952,3
0.14027207,3.6123528,3
-0.4086731,0.16656004,3
-0.9451576,-1.184292,2
-0.58265245,0.8410556,3
-2.6791964,2.1969094,3
0.9773577,-0.42024192,4
-1.0413188,-0.2826832,2
3.066572,0.16129085,0
-1.963983,-1.3931282,2
-2.1152494,-1.5022446,2
-0.062908545,-0.31216666,4
0.29296288,-0.19584905,1
-1.4030764,-2.8280265,2
-0.71404076,2.7783573,3
-0.80936253,0.9031549,3
5.2957773,0.3413357,0
-1.9923824,0.9423966,3
-1.3086667,-1.3930008,2
-0.7745868,-0.35174993,2
-0.6056173,2.7018518,3
0.14098834,-1.3761557,2
0.731458,0.6797214,4
3.5383122,-2.3684874,0
-0.91086584,-1.6420151,2
-1.3905995,-1.8444145,2
0.51038015,-0.27700248,4
2.563646,2.898977,0
-1.5009459,1.2435609,3
-1.8934672,-0.7979771,2
-0.23651662,-1.6869774,2
0.16749084,-1.5523374,4
-0.66403866,-0.396225,2
-2.1701827,0.42305633,3
-0.08303685,-2.0316138,2
0.7488286,-1.5661476,4
-1.7387296,0.30595174,3
1.8379414,-1.2912757,4
-2.4871438,-1.4748667,2
0.2641139,-0.12295669,2
0.9082523,-0.9114808,2
0.5446023,0.835744,4
3.1526904,0.7766713,0
1.4790683,0.6629669,0
-1.104759,-0.4180156,2
-1.3265185,-2.0583415,2
-2.0370631,-0.13272053,2
-1.7919252,2.2112396,3
-0.13328746,0.61945456,3
1.2425097,-2.5095043,4
0.23162778,-1.541909,4
0.3455486,-1.1492085,2
-1.0203303,1.7532812,3
-0.6436489,1.4000087,3
-1.740317,2.450922,3
-1.6405684,0.34795833,3
3.3582916,0.3626835,0
-0.49966735,-1.7924726,2
-2.0473466,-1.2283161,2
-2.0824065,1.7545937,3
1.0569186,0.480444,4
0.084697425,-0.7521108,4
3.0399277,3.1683252,0
0.7230639,3.2517836,3
-1.8460752,-1.8949928,2
0.33440474,2.2848577,3
-1.404565,-1.5982206,2
-0.5916361,1.0790808,3
3.9337718,-0.2415306,0
-1.2858379,-2.1317244,2
1.8398515,0.5306438,4
-2.2300854,2.8744838,3
0.96012956,0.48300552,3
2.2274442,-0.4739766,0
3.0787363,-1.298399,0
-1.8455496,0.15309547,3
-0.75826627,3.04252,3
-1.5617152,3.182088,3
-0.26705998,-1.7147713,4
0.50820607,2.8959622,3
-2.2144673,1.3321773,3
-2.0989807,-2.5180292,2
-1.699695,-1.6254613,2
4.2738667,-2.707172,0
0.16358905,0.20409651,4
4.4193416,-1.5913919,0
-1.3005815,-1.3807611,2
0.29918844,-0.78813255,4
-1.7087334,-0.8209738,2
1.7503778,-0.22069728,1
1.1756533,-1.4173295,0
-1.928991,-1.4394948,2
-1.8386196,-0.36152348,2
4.531795,0.8251479,0
-0.80578005,1.1697973,3
-0.5081121,1.0975738,3
-0.49900737,1.7871852,3
1.7625319,1.8522751,0
0.30288774,-2.2814379,4
0.11709643,-1.1312042,1
-2.5413847,-2.8609009,2
-0.52935,1.5099019,3
1.170847,-0.013237234,4
4.8675766,-2.8355615,0
-1.2360944,0.6590009,3
-0.50024986,-2.4986649,2
-1.7322,-0.7517298,2
-0.9697478,1.0527956,3
-1.7192749,0.12160273,3
-0.5297949,1.2049212,3
-2.0003304,-0.027221132,2
0.5191891,1.3156334,4
-0.4955729,-1.9343424,2
-2.3879578,-2.815526,2
-1.0799755,-2.4446874,2
-0.7992555,-0.2973519,2
-0.82686365,2.9547698,3
0.012683613,2.1042075,3
1.0542505,2.9214504,4
3.3361309,-0.5791585,0
0.41934496,2.8240087,3
1.1621895,0.14286628,4
-0.7177516,2.8541272,3
-1.3119625,-1.6914101,2
1.4181342,1.5865772,3
-2.0210845,1.4265342,3
-0.98228234,-4.460876,2
-2.2612834,3.690986,3
-1.5309262,1.8838573,3
-2.5257523,-2.3058782,2
0.43609276,0.08490093,4
-0.95802736,1.5486653,3
-1.8129574,3.1716146,3
-0.03848867,-0.9947003,2
-1.4507849,2.6033125,3
-1.0562186,-1.1703852,2
-2.0853522,-3.2152221,2
-1.5064481,-1.5449849,2
-2.2741148,-2.574205,2
1.6503493,1.2177835,4
-1.2190633,2.5193868,3
3.8910718,-0.35568643,0
-1.2261529,-1.6117028,2
-0.17088486,-1.3289464,4
-1.2725652,-2.6697013,2
-1.6817592,-0.18175255,2
-0.6081722,-0.88392156,2
1.5857729,0.043259557,0
2.142604,-1.5312862,0
-1.923089,1.134269,3
5.7918386,1.975457,0
-1.1860008,0.1963066,3
-2.047258,2.4840477,3
-1.1513257,2.6119957,3
1.3789923,0.46631107,4
8.554317,-1.8487962,0
-1.4618174,0.12007046,2
0.98473185,0.26192355,4
-2.1590538,1.3526018,3
2.1637354,-1.0350938,4
-1.7235732,-1.2935741,2
-1.7561977,0.2812744,2
-1.4305319,1.8713886,3
-0.022663577,-1.8614116,2
0.2536815,2.070732,3
2.7873182,1.6044629,0
-0.44169235,0.7775152,3
-1.6614368,1.300682,3
-0.7063019,3.126766,3
-0.7781198,1.7598958,3
-2.1197522,1.6112181,3
-0.9070878,-1.683924,2
-0.16557437,-0.69022244,2
0.357971,-1.6087327,4
-0.7960321,-2.3256495,2
-1.0836005,-2.648174,2
1.8827387,-2.9237776,4
0.31199977,1.1810269,4
-2.2500756,0.41724372,3
-1.40287,-2.0245695,2
1.4522306,-0.84989834,4
-1.4821442,-1.8074449,2
-1.3559339,-2.6296167,2
-2.3218415,0.35142064,2
-1.767298,1.6256707,3
3.6353524,-2.107617,0
-1.4228375,3.414666,3
-1.628256,-1.8776366,2
1.4586982,0.31565687,4
-2.205787,-2.3986168,2
-0.9401936,2.0647192,3
-2.0035465,0.11022808,2
-0.7120261,0.7734788,3
4.1766596,0.76005054,0
-1.9541997,-0.33781236,2
-1.5730041,-0.29191434,2
0.019550582,2.1877718,3
-1.816197,2.3384535,3
-1.9481305,0.22194967,2
-1.5262408,-0.14423186,2
-2.1702132,-1.308446,2
-1.3258059,-3.4229403,2
2.7578375,-0.9377895,0
-0.32945448,-0.19960648,2
-0.16580722,0.9934662,3
-1.5441909,0.857322,3
-0.27556905,-0.32951072,2
-1.3092054,2.0703096,3
-0.435241,1.40906,3
-0.28124192,0.15208575,3
-2.0475798,-1.422641,2
-1.055292,-0.5764221,2
3.2844763,-0.6515072,0
-0.39442775,-1.570201,2
0.12002562,-1.4338343,2
4.915809,3.3485959,0
0.2246948,1.3489343,3
1.8049899,3.6199284,4
-0.3923642,2.597089,3
-1.4950105,-1.2809414,2
-2.0245001,1.3311242,3
-1.3605977,-0.09382218,2
1.1015888,1.2116497,4
-2.1351073,-2.1946435,2
1.2430714,-2.7919235,4
1.241823,-0.58045316,1
-0.20528425,1.1177576,3
-2.028356,-1.6963677,2
2.6766853,1.1463113,0
3.4998238,0.7686781,0
-1.869578,3.1703782,3
-1.49615,-0.32698053,2
-1.934701,-2.226669,2
-1.4634639,0.5249191,3
-1.084299,1.021854,3
-1.3974302,0.11407466,3
3.0253613,-2.1901836,0
-0.12663428,-2.108685,4
0.71921116,-0.7982289,1
-2.508273,-2.6537797,2
0.32681435,-0.7305372,4
-0.8559542,0.3664684,3
2.0616386,-2.357731,4
-2.2576473,2.03082,3
-1.6857446,-0.29075444,2
1.6864895,-1.9521831,4
0.5078772,-0.7515544,4
2.9570262,2.2978034,0
2.6661406,1.8524963,0
1.4490445,-1.0775578,4
-1.280512,3.1205602,3
1.0041394,2.1969857,3
-1.2575067,2.7023306,3
3.347273,-2.1668785,0
1.6607718,2.253284,0
0.5884646,-1.7739645,4
0.98202777,1.2194446,4
-1.6396983,2.6689463,3
-1.0787578,2.8822598,3
1.9098977,1.8508881,0
-0.37112528,-0.73234195,2
1.4784683,2.6361809,4
-1.709851,-3.045775,2
-1.3177793,-0.47718525,2
-0.8324882,-1.3381299,2
0.935095,-1.0097638,4
3.23649,2.251771,0
-2.1187153,0.7876371,3
2.2596853,-1.4617469,4
-1.2628136,-0.3129739,2
-0.45830694,1.7417529,3
-0.9085148,-0.949834,2
2.3780203,-0.07259637,4
-1.2079101,2.0404727,3
3.2873023,-0.67356986,0
-0.029721778,-4.341073,2
3.2922215,0.2207735,0
0.7308533,0.18428801,1
-1.6573893,0.7325637,3
-2.3765435,2.994182,3
-0.56733775,-0.42101866,2
0.59140706,-2.1683235,4
-1.9227293,1.2809335,3
-0.3631765,0.95510834,3
-2.1427298,0.28941318,2
-2.1663165,-1.8858021,2
-1.3917722,-1.9522829,2
-0.76751846,1.017329,3
-0.08084583,-0.55425906,2
2.9031518,-2.2745967,4
-1.0962347,-3.4448934,2
-2.2824948,-1.4999378,2
-0.20770876,-2.6053596,2
4.947773,-1.8175795,1
-1.7395633,1.8096914,3
0.052824017,-1.2752687,2
-1.6522998,1.6740415,3
2.0357666,-1.5947639,4
-1.0234979,2.7297463,3
5.873553,-3.1886446,4
1.156121,0.46704152,4
-1.5906429,-0.41546637,2
2.2311497,-0.07430929,0
6.0844216,-0.74244785,0
-1.7440003,1.961129,3
-2.1626894,2.4696012,3
-1.8513834,-2.385991,2
3.6782036,-2.5791712,0
-1.4450136,2.8484545,3
-1.3902496,-2.3632073,2
-2.0069845,1.2215339,3
-1.2212197,-0.1116422,2
-1.1415108,-0.85215425,2
8.673058,2.9122581,0
-2.313395,0.131861,3
-1.2759916,1.4836937,3
-1.6509916,1.350931,3
-0.17675082,0.33374757,3
-1.1018653,-1.821607,2
-0.059677698,-2.1734073,2
-0.5637212,-1.3460358,2
-2.0241735,1.5727845,3
-0.2705417,-1.6805466,2
2.3737936,-1.1512072,4
3.6475968,1.3353745,0
-1.800359,0.97694033,3
-2.1713684,-2.8797328,2
-1.167972,-0.35557362,2
0.17108534,2.9492064,3
-1.0794274,-3.7282538,2
-0.54351455,-1.6171963,2
-0.07144361,-1.2605242,2
-1.1567074,0.25914553,3
-1.0887127,0.67687535,3
-1.3080298,1.5864059,3
5.62557,-0.8882392,0
1.3472956,0.87857866,4
3.1115785,1.3331318,0
-0.43221518,-3.252819,2
-0.026081907,0.42414653,3
0.5966692,2.2847984,3
0.1690778,0.4825529,3
-0.4417085,-0.8015614,2
-1.5529388,2.7852795,3
4.565902,0.117017806,0
-0.84261304,0.725627,3
0.9766148,-1.9216142,4
1.9359615,2.4479356,0
1.8645387,1.1025717,0
2.8563666,-1.8673306,4
-1.2540177,-0.9870652,2
1.042233,-0.778942,4
-2.1700525,-0.5197434,2
-2.2237413,-1.1890751,2
-2.1164324,-0.5545131,2
5.2665753,3.4895499,0
-1.8835846,-0.2537768,2
-1.3651725,-1.4508917,2
-1.5244852,0.4276574,3
2.6512203,-2.0589616,1
-1.4265825,0.739183,3
2.9357553,0.69558686,0
1.1980726,-0.0077395923,1
0.98615134,-0.97397345,4
-1.6997066,0.37193784,3
2.1723373,1.0237981,4
3.9138567,-1.5301399,0
-1.8952322,4.9052625,3
-1.3691251,0.9779489,3
-2.042353,-2.7706988,2
3.0723085,-1.8329988,0
1.7825407,0.21142876,0
0.4266593,1.4579327,3
-0.7335208,-3.8246403,2
-1.0219506,-0.15105188,2
-1.0835186,-3.0722914,2
1.2240404,1.6664573,4
-0.60310155,-1.5315435,2
-1.058772,-0.57914925,2
-2.02781,1.1135495,3
-1.984252,1.162036,3
-1.4371594,1.1323518,3
-0.34685877,-1.7941802,2
0.11346297,-2.4627557,2
2.8972347,-0.15898961,0
1.5599716,-1.1424117,0
-1.7642262,3.3833327,3
1.1449711,-0.84827834,1
-2.1488938,-1.155885,2
-1.3841989,2.5038447,3
-0.89395773,-0.45516998,2
-1.3426013,-1.751043,2
0.44662908,-0.23283,2
1.1851916,0.44626707,4
-1.3877822,-2.4287043,2
-2.1429882,-0.92902595,2
-1.1531241,-0.7052277,2
-1.7839717,-0.17447796,2
0.28212035,-0.06220107,4
-0.60785806,1.2798309,3
3.339585,-2.4258454,0
-2.102361,1.7425735,3
-0.99580514,-3.5379465,2
3.325568,-0.6802595,0
4.176561,1.3681906,0
-1.1190784,0.789595,3
0.5079562,-0.81535673,4
1.4122046,-1.5220345,1
-0.22827788,4.4411526,3
1.13823,0.7720027,4
-0.7564845,-1.8888777,2
-1.6427523,1.0513173,3
-0.840335,-0.84823424,2
1.6212776,-0.06953494,4
3.6270792,-2.6038861,0
-0.27658695,0.43021202,3
1.0265423,2.0430553,4
-0.508355,-1.3419448,2
0.76085305,2.9935503,3
4.40902,1.609564,0
-1.9700454,-0.44976586,2
2.4804745,1.5420482,0
-1.9285864,0.98245305,3
4.105364,-1.1061273,1
-1.9738619,2.683802,3
-1.5970702,-3.0778801,2
-0.18003094,3.1626987,3
-1.8643646,-1.6944736,2
-1.9298126,-1.2986195,2
0.3820564,0.6801184,3
-0.13564146,0.2993313,3
-1.452536,-0.5419627,2
0.027017906,-2.2048311,4
5.0784,-1.097573,0
-0.4617804,0.60892993,3
2.9483337,-2.7228966,0
5.8194895,-1.3532157,1
0.22716954,0.4049352,3
1.1225184,1.3412557,3
-1.8324044,3.0578973,3
-1.9166753,0.018227503,2
4.8657155,0.79750884,0
-0.5476859,2.9820025,3
-0.60046196,-3.316588,2
6.258671,-0.56351286,0
-1.2535707,0.40628487,3
-1.1547588,-0.898641,2
2.16964,-1.1795243,4
-0.8100779,-2.3812304,2
3.7540355,3.3739095,0
-2.4510236,1.0944712,3
3.9674976,-3.2282681,4
1.4171808,-3.1537676,2
-0.14182052,1.6577562,3
-1.0490342,-0.66142106,2
-1.4089667,2.868159,3
2.1897292,-0.12535505,4
-0.15001531,0.75923866,3
0.65297323,-0.269055,0
3.4170287,-1.9309121,0
-1.5260512,1.1392132,3
-1.3475685,-0.64679015,2
-0.17832685,-2.0349445,2
-0.10373013,0.2824499,3
-1.6808283,2.3805182,3
-1.9818481,1.3727597,3
-1.5211648,-3.300387,2
-1.0532136,2.2132003,3
-1.7016035,2.2043016,3
-2.1215158,-0.8069409,2
0.083106294,0.99700934,4
-2.330562,0.6820039,3
0.3432536,1.4730959,4
2.0134854,-0.3047746,0
0.30050486,-1.5833813,4
-0.6201072,-0.524569,2
-2.0022311,-1.1114506,2
1.94631,-1.2606728,4
-0.4873553,0.251349,3
-0.7874639,-1.2019167,2
0.2738872,3.4343166,3
-0.78984845,-0.7076994,2
-2.0188973,0.04098935,2
2.4124348,1.1257157,0
-0.6288999,3.2655265,3
-0.04544927,-2.0648723,2
0.4658434,4.3528776,3
-1.916838,-0.889137,2
-1.9235681,0.76469195,3
-1.4411691,-1.0479856,2
2.5569057,1.390152,0
-0.57267714,3.0726535,3
-1.5145706,-2.7487562,2
-2.0472608,1.4322274,3
1.01557,-0.9611596,0
-0.27230024,0.5490563,3
0.37813416,0.50857925,3
-0.17469658,-2.0641263,2
1.9623015,-1.3902013,0
-1.7429467,-3.3107285,2
0.06366862,-0.5551205,4
-1.4870623,-0.20195594,2
-0.5502473,-1.5963436,2
-1.7301745,1.9703062,3
-1.8707865,3.9349937,3
-2.5572212,0.48803633,3
-1.9871244,0.38313177,3
3.194674,2.847119,0
-0.6214816,2.0412085,3
-0.9274359,-1.3803008,2
-0.47171977,-0.5473415,2
1.3737377,-0.80203205,4
0.9863163,-2.7166326,4
-1.7464451,0.61025727,3
0.11161506,1.6730742,3
3.2960045,1.5110867,0
-1.4773248,0.38128126,3
-1.0586641,1.4318398,3
-1.5249516,0.24216448,3
-1.3859938,1.4219444,3
-0.18602444,-0.106827095,4
4.708075,0.6991696,0
-1.5078753,1.9274969,3
-1.7681375,-0.13395923,2
-1.3053218,1.9839425,3
-0.2028587,0.34290966,3
2.7979712,-0.9556121,4
-1.0936528,-1.4578892,2
-2.0907667,-2.6716135,2
1.1036884,0.5284081,4
4.635065,1.8531837,0
0.44702524,0.41327852,4
1.1086603,-0.6098538,4
-1.1537097,-1.6304748,2
-1.772336,-0.9804047,2
7.2985454,2.9966474,0
3.0288126,1.5490465,0
-1.1289105,-0.19338782,2
-0.7103641,-2.7163668,2
-1.9857349,0.875771,3
-1.0629299,0.039126854,3
5.7011585,-2.718841,0
-2.0704234,1.7811503,3
0.9013047,1.3243448,3
2.198827,2.0930886,0
4.113619,3.0138745,0
-0.5594288,-0.2196658,2
-1.6302124,3.3582625,3
1.0902718,3.8099825,3
-1.344971,0.07326339,3
0.0012956695,-2.2748866,4
-1.9108702,3.1127307,3
2.0380256,-1.3007604,0
3.0370247,1.4195256,0
-1.240539,0.34115154,3
-2.1921241,-1.4899682,2
-0.798002,-3.3319466,2
0.75713354,0.08278011,4
-1.2281002,0.4069336,3
2.2831192,1.0775437,4
-0.41188252,-1.9641689,2
-1.4863822,-1.144026,2
0.28099796,-1.5468177,4
0.8977429,2.7945635,3
-1.616269,-1.3406126,2
-2.118504,-0.30512747,2
3.0520427,0.31415862,0
0.56118524,-1.9105732,4
-1.7362736,0.027630277,1
-2.344738,2.561709,3
-1.1099962,-1.9725091,2
3.8919473,-1.8089875,0
-0.71259075,-3.291804,2
1.4346999,1.5202286,4
-0.93252397,2.936198,3
-1.2955192,1.759435,3
-1.2539262,0.8531962,3
-0.53146565,-3.1239028,2
3.359482,1.4638968,0
-1.4641031,-0.3785205,2
-0.18291599,2.2876296,3
-2.0524437,3.8276715,3
-0.0435426,-2.0538797,4
3.6174858,1.8938599,0
-0.85518837,-0.94766855,2
-0.63928974,0.4330605,3
6.8336062,-1.3189642,0
-1.4694287,0.64375603,3
4.485239,2.574172,0
1.6402743,-0.06390391,0
1.105627,-0.96453345,4
-1.450085,0.20418392,3
0.1964811,1.9775612,3
4.0251584,2.0574505,0
-1.9922456,1.5320323,3
-1.3265959,0.3608297,3
-0.12229444,-1.2560861,2
-1.7572364,2.2959783,3
2.8037107,-0.6996338,0
-2.0110419,-1.4273318,2
-1.0725454,1.0804446,3
1.9804063,-1.7563232,4
-0.1440058,-3.1953316,2
-1.044518,-2.0135565,2
-1.6884768,-0.33119464,2
-1.6048424,3.3147657,3
-1.9309137,2.5174372,3
-0.5826164,-2.628688,2
-1.0544155,-1.8067411,2
-2.0735476,-1.9110994,2
-1.5967121,-0.149469,2
2.0657966,-0.9124788,4
3.4591835,0.08665867,0
-2.837921,2.7222002,3
-1.8135649,0.8575164,3
-1.1354924,1.159522,3
3.0639925,-1.0569693,0
-1.898081,1.6086593,3
2.2270606,-1.52526,4
4.2550077,0.017515704,0
-1.1139171,0.7202278,3
-1.2415267,1.188924,3
-2.041629,1.5872238,3
-1.3944197,0.9033805,3
0.05424033,-0.81736004,4
3.5752938,0.30138892,0
2.5523148,-2.0503867,4
0.17562577,-2.1086016,2
3.3491185,1.2590476,0
-1.0544101,-0.12911524,2
-1.3652244,0.04426684,3
-0.24201377,-2.5781305,2
-0.59235704,0.36426958,3
0.07525924,0.0448762,1
-1.0588992,1.86072,3
-2.2261548,-1.5330079,2
-0.9256179,1.6905992,3
-0.66616786,-0.6886426,2
-1.5959183,-0.41187233,2
0.7794625,-0.9609461,4
-1.7007259,-3.0493913,2
-0.97304016,0.3474665,3
2.6885712,0.8637614,0
-1.3461235,3.5791585,3
-2.0048177,0.7060973,3
4.2567987,1.587929,0
2.9897377,0.10548811,0
-1.6011139,-1.0713165,2
3.2174895,4.311954,0
3.3796694,-3.428429,4
2.37337,1.8603734,0
-0.15441781,0.15659931,3
4.1602783,-2.3517141,0
-0.6985079,1.2697818,3
2.3489623,0.251949,0
2.8841815,-0.40818748,0
2.2010055,0.26147622,4
5.0765157,-0.025478471,0
-0.8731121,0.6481847,3
0.42440236,2.7877135,1
-0.17631973,-0.8967304,4
-1.9272941,-0.15822136,2
-1.1066052,0.35025975,3
-2.6553154,0.83286786,3
-0.30592623,2.7617638,3
-1.1711918,0.9778989,3
1.083647,1.5466578,3
-1.2643076,0.2638775,3
2.5410233,0.18704422,4
-0.9390786,-0.6581621,2
-0.6990056,-1.2158899,2
5.586808,4.1807265,0
3.1904166,-0.17264466,0
-0.43268552,-0.33244202,2
3.5074897,-2.4979823,0
-0.8190399,0.29181552,1
-1.4490166,1.5074697,3
-1.7730559,2.405731,3
-2.3480604,-2.3626685,2
-2.7514975,-2.7828794,2
3.669761,-0.59772,1
-1.869464,1.0958825,3
-1.0975935,1.3611661,3
-0.28799185,0.3241253,4
4.680093,1.6631826,0
-2.0991263,0.5321284,3
-1.3516473,1.033757,3
-2.0482724,2.8261628,3
1.2683767,-0.5696337,4
1.9904164,-2.5972977,0
-0.6878312,0.67290795,3
5.491199,0.883063,4
5.3933783,4.0825586,1
-1.9727923,-2.5599315,2
2.20804,1.4182351,0
-0.9099345,1.1659986,3
0.42258242,0.11561854,1
-0.430572,0.4210218,3
-1.3180605,-0.8072859,2
-2.1707351,0.6670657,3
-0.9564941,-0.42788255,2
-1.8753318,-0.6497244,2
-2.1509938,0.12460895,2
4.7689657,-0.6936302,0
-2.0002108,2.662508,3
-1.8174978,3.0891793,3
-1.6746937,-1.6405256,2
-1.1911643,2.1290607,3
-1.6550955,-0.58493066,2
-1.5196651,-2.5159345,2
-1.2926855,1.627101,3
-0.5305557,-1.5856155,2
-1.0680202,0.86090183,3
-1.1784157,0.75422573,3
-1.9943044,1.0895057,3
-1.8725957,0.7577695,3
-0.66536665,1.6551585,3
-1.4134332,2.0077212,3
-1.3160539,1.3092325,3
-2.3494415,3.1491718,3
-0.14963558,-2.1712642,2
-0.56869006,-0.2817575,2
1.2449529,-1.9586183,4
-1.356391,1.2939292,3
3.0957456,0.86952424,0
3.9131835,-0.1909249,0
4.65098,0.5611955,0
-1.4889026,-3.1350424,2
-1.7977288,2.1631129,3
-1.451464,1.124801,3
2.8385475,3.8614826,4
-0.584059,-0.5728379,2
-1.7902752,3.1950886,3
1.2491616,0.79646987,3
3.7609167,2.5566976,0
2.6636894,-1.6149867,0
-1.4169562,-0.68902016,2
-2.0455246,0.034047138,2
-2.0413046,0.291853,2
-1.9453213,-0.16374373,2
-1.3818556,-0.64981264,2
-1.5685996,0.44871265,3
-0.60817397,3.1096427,3
-2.0403001,-1.7964147,2
2.1864974,0.109727204,0
-1.1434158,-0.9812209,2
3.6288924,1.8295802,4
-0.53692186,-1.2215618,1
-1.3852471,-2.5857375,2
-1.7500359,-2.0398633,2
-1.8684483,0.88338166,3
-2.1647642,-2.6068935,2
-2.0878417,0.46604663,3
2.7303743,0.0349779,4
-0.33012632,0.4162321,3
-2.269327,0.9723983,3
-0.394955,1.5642903,3
4.7405825,1.0670156,0
-0.8984003,-0.7936012,2
-2.3894022,0.7136073,3
-0.44437805,2.584949,3
-0.55797815,-0.12740938,2
-0.016558545,-2.06627,2
-1.8978176,1.2221873,3
-2.459687,-3.4487941,2
-1.9542944,-1.3397001,2
-1.787544,4.0396624,3
-0.9802952,1.7440921,3
-1.5283731,3.0752678,3
-2.0169408,0.41500556,3
-1.2730622,-0.9073864,2
5.014697,-1.6122998,0
-2.205024,0.42425245,3
-0.89201224,-2.4385693,2
-1.0455698,1.7521148,3
-1.4230686,3.3503757,3
-1.6962603,4.235473,3
-1.9342366,3.2704985,3
-1.6804167,2.8655035,3
0.9336182,1.1506054,1
-1.0742283,-1.0119448,2
0.72795516,1.1177179,4
-2.5120301,0.08580822,2
2.611626,-0.2909606,4
-0.58058643,-0.16665448,2
3.3865035,0.2575222,0
2.8608239,1.2792183,0
-1.0817734,0.9225837,3
0.44270796,1.9853334,3
-1.4726124,0.5208085,3
3.908192,2.5174437,0
1.0152067,-1.4917188,4
-1.4270458,-2.070491,2
2.141843,0.10433282,0
1.0511738,1.2125471,3
-0.7296168,-3.0478551,2
6.1351385,-0.7502582,0
-1.8570446,-2.4989443,2
0.06350736,-1.4628547,4
-1.4205251,-1.5379169,2
-1.7560279,-0.8126623,2
-1.1966146,-1.4874185,2
2.0868187,-0.9109188,4
-1.109291,2.1959977,3
-1.4191054,0.6177948,3
-0.95198774,-2.0866864,2
-2.2259948,-0.590439,2
0.02954659,-1.462153,2
2.9470422,-3.6869268,4
-1.4991441,-0.7334205,2
-1.6494793,-1.6896286,2
-2.8905559,2.1037,3
5.236504,-3.1867888,0
4.329807,0.31937042,0
3.2993891,-1.4910432,1
-1.0200555,0.72222006,3
0.26883772,-1.124124,4
-1.7471838,-3.7361374,2
-2.1111455,-0.040797062,2
-1.7587446,0.41128471,3
0.62997633,-0.6093266,4
-1.8568009,1.2899383,3
1.32902,1.7495729,4
-1.7274959,2.3440273,3
-0.19665773,-0.017342119,3
3.6380851,-1.0937563,0
2.036914,-1.3761277,4
3.3830562,-1.0430841,0
-1.5173608,-0.77307916,2
-1.92349,-2.0766413,2
-0.8368287,-1.6044707,2
5.093246,-2.0347223,0
-0.62243456,-2.86686,2
-1.8679893,1.5135845,3
-0.8350661,-1.9710107,2
-1.2309612,-2.150335,2
-1.9495605,1.0304241,3
-1.7046801,2.6222,3
-2.1172981,-0.40189403,2
-1.8164312,0.5817252,3
-0.8076955,1.2119877,3
-1.5626382,-0.42940623,2
-2.23356,2.5570738,3
-2.0236573,-2.581755,2
-0.8332468,2.0998936,3
-0.9914849,-1.6874757,2
-1.7728785,-2.4318979,2
0.3678305,-0.97442496,2
-0.6228936,-0.3832688,2
-0.18444136,1.0550966,3
-0.8063444,3.6123989,3
3.2804096,1.3315638,0
-0.94252175,1.0831468,3
2.0127497,3.4567788,3
0.7976916,1.2331295,4
-1.098236,-2.0889332,2
0.63221586,0.8954297,4
-1.3202351,-1.7742852,2
-1.9757798,-2.4428072,2
5.363444,1.3946483,0
-1.8001266,-0.3007384,2
3.9958236,-0.5487457,4
-1.6441816,-2.7705884,2
3.850642,0.22287862,0
-1.0983154,-0.3697185,2
-2.1214578,1.3445865,3
-1.8922352,1.9367745,3
-1.4552552,1.6017869,3
-1.8528678,-1.5301853,2
-1.2485442,1.1716577,3
-2.077516,-0.6230773,2
-2.3191745,0.35799325,3
1.3656982,1.6189215,0
-0.8815055,-2.846584,2
-1.3588783,-1.0360706,2
-1.8465093,0.3116608,2
